City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
273,shetpe,44.1667,52.1167,19.63,26,100,3.15,KZ,1683496451
274,toora-khem,52.4675,96.11,3.97,93,1,0.84,RU,1683496451
275,ongandjera,-17.8833,15.0667,24.59,31,16,4.0,,1683496451
276,bengkulu,-3.8004,102.2655,24.21,84,99,1.62,ID,1683496452
277,tessalit,20.1986,1.0114,34.78,16,94,6.66,ML,1683496452
278,lebowakgomo,-24.2,29.5,17.5,78,88,0.93,ZA,1683496453
279,maroantsetra,-15.4333,49.7333,23.2,87,55,1.98,MG,1683496453
280,singkang,2.1006,102.7994,25.63,87,100,1.45,MY,1683496453
281,meadow lake,34.8014,-106.5436,28.25,10,11,4.16,US,1683496454
282,itarema,-2.9248,-39.9167,25.8,78,87,4.57,BR,1683496454
283,vila velha,-20.3297,-40.2925,24.97,88,40,3.09,BR,1683496175
284,khatanga,71.9667,102.5,-14.23,96,99,4.66,RU,1683496454
285,paita,-5.0892,-81.1144,26.0,75,49,5.9,PE,1683496455
286,hanzhong,33.0728,107.0303,11.81,89,100,0.95,CN,1683496455
287,krasnoselkup,65.7,82.4667,1.16,99,100,4.63,RU,1683496455
288,harper,4.375,-7.7169,26.94,81,100,2.84,LR,1683496277
289,sitka,57.0531,-135.33,10.94,62,40,3.6,US,1683496456
290,yerbogachen,61.2767,108.0108,-0.98,97,100,1.41,RU,1683496153
291,venado tuerto,-33.7456,-61.9688,19.31,60,0,2.74,AR,1683496456
292,batu,-7.87,112.5283,18.73,95,89,0.21,ID,1683496457
293,nouadhibou,20.930999999999997,-17.0347,22.99,60,0,8.23,MR,1683496458
294,hue,16.4667,107.6,26.06,83,75,5.66,VN,1683496458
295,lukovetskiy,64.2956,41.9211,-2.31,97,32,1.78,RU,1683496458
296,victoria,22.2855,114.1577,25.53,83,91,2.68,HK,1683496162
297,necochea,-38.5473,-58.7368,13.92,91,100,7.27,AR,1683496459
298,hovd,48.0056,91.6419,1.59,98,100,1.28,MN,1683496003
299,fairlie,55.756,-4.8556,13.01,81,100,3.71,GB,1683496459
300,barcelos,41.5388,-8.6151,17.14,79,37,1.86,PT,1683496460
301,parambu,-6.2111,-40.6944,23.79,54,61,1.22,BR,1683496460
302,kalmunai,7.4167,81.8167,25.46,81,100,1.9,LK,1683496460
303,buala,-8.145,159.5921,28.86,74,66,1.58,SB,1683496460
304,saldanha,-33.0117,17.9442,14.03,88,18,3.27,ZA,1683496180
305,malakal,9.5334,31.6605,32.24,39,97,3.85,SS,1683496461
306,shieli,44.1667,66.75,17.25,16,0,1.92,KZ,1683496462
307,iqaluit,63.7506,-68.5145,-3.15,73,20,8.23,CA,1683496462
308,rangia,26.4667,91.6333,24.7,58,2,3.61,IN,1683496462
309,kruisfontein,-34.0033,24.7314,14.94,84,97,2.82,ZA,1683496179
310,toguchin,55.2353,84.3858,13.8,48,10,1.56,RU,1683496463
311,kichera,55.9375,110.0997,0.79,83,97,0.59,RU,1683496463
312,lufilufi,-13.8745,-171.5986,30.88,76,24,5.81,WS,1683496463
313,elat,29.5581,34.9482,22.91,43,0,5.66,IL,1683496464
314,robe,-37.1833,139.75,13.5,63,100,6.68,AU,1683496464
315,khudumelapye,-23.8833,24.75,19.67,48,100,6.01,BW,1683496464
316,sampit,-2.5333,112.95,23.8,99,100,0.23,ID,1683496464
317,mwene-ditu,-7.0,23.45,19.59,80,34,1.87,CD,1683496465
318,swan river,52.1058,-101.2676,18.94,30,100,6.17,CA,1683496465
319,bumbuna,9.05,-11.7333,24.78,86,99,1.28,SL,1683496465
320,praia da vitoria,38.7333,-27.0667,20.14,88,75,7.79,PT,1683496466
321,sola,-13.8833,167.55,27.37,89,75,0.0,VU,1683496466
322,salekhard,66.53,66.6019,-6.75,94,100,10.41,RU,1683496467
323,caravelas,-17.7125,-39.2481,24.57,80,1,3.62,BR,1683496467
324,tigil,57.8,158.6667,2.37,71,13,1.15,RU,1683496467
325,baoying,33.2292,119.3092,10.9,74,100,2.48,CN,1683496468
326,acapulco,16.8634,-99.8901,31.9,70,20,6.17,MX,1683496300
327,xai-xai,-25.0519,33.6442,21.72,90,1,2.1,MZ,1683496468
328,suntar,62.1444,117.6319,-5.07,86,79,1.24,RU,1683496469
329,clyde river,70.4692,-68.5914,-4.87,86,0,12.35,CA,1683496469
330,bekhtery,46.251000000000005,32.2927,10.23,84,70,2.41,UA,1683496469
331,nhulunbuy,-12.2333,136.7667,27.34,74,100,8.23,AU,1683496469
332,hualmay,-11.0964,-77.6139,23.16,78,46,5.87,PE,1683496188
333,turukhansk,65.8167,87.9833,1.12,87,100,5.06,RU,1683496470
334,bonoua,5.2741,-3.595,27.79,82,99,2.08,CI,1683496470
335,trelew,-43.248999999999995,-65.3051,11.8,64,90,4.54,AR,1683496414
336,san cristobal,7.7669,-72.225,27.1,41,88,2.31,VE,1683496190
337,akdepe,42.0551,59.3788,16.05,37,14,2.71,TM,1683496471
338,verkhnevilyuysk,63.4453,120.3167,-7.15,90,96,2.12,RU,1683496472
339,idlib,35.9306,36.6339,12.72,91,0,2.62,SY,1683496472
340,bonavista,48.6499,-53.1147,4.39,90,100,4.64,CA,1683496273
341,solnechnyy,50.7214,136.6319,10.03,43,1,1.91,RU,1683496473
342,mangaluru,12.8667,74.8833,28.48,78,20,0.0,IN,1683496473
343,jaisalmer,26.9147,70.9181,29.29,11,0,4.4,IN,1683496473
344,manggar,-2.8833,108.2667,27.44,82,100,3.41,ID,1683496474
345,gigmoto,13.7796,124.39,26.93,80,80,1.81,PH,1683496474
346,labuhan,-6.8844,112.2051,24.79,87,100,3.7,ID,1683496474
347,san carlos de bariloche,-41.1456,-71.3082,12.86,38,0,1.54,AR,1683496475
348,airai,-8.9266,125.4092,15.38,92,85,2.28,TL,1683496475
349,tikapur,28.5,81.1333,24.11,36,0,2.5,NP,1683496475
350,camocim,-2.9022,-40.8411,26.5,82,98,4.45,BR,1683496476
351,mecca,21.4267,39.8261,28.75,32,89,3.63,SA,1683496461
352,lukiv,51.0521,25.4006,2.88,97,100,5.62,UA,1683496476
353,tual,-5.6667,132.75,28.89,75,100,5.86,ID,1683496477
354,halifax,44.6453,-63.5724,13.94,68,21,10.8,CA,1683496440
355,fortuna,40.5982,-124.1573,18.29,61,94,2.24,US,1683496477
356,tuatapere,-46.1333,167.6833,13.36,81,98,1.23,NZ,1683496277
357,tautira,-17.7333,-149.15,27.72,75,60,6.48,PF,1683496272
358,richards bay,-28.783,32.0377,20.53,88,97,2.35,ZA,1683496478
359,grand haven,43.0631,-86.2284,23.31,69,20,3.09,US,1683496478
360,teahupoo,-17.8333,-149.2667,26.98,75,66,6.87,PF,1683496271
361,kilindoni,-7.9139,39.6668,27.15,73,6,7.17,TZ,1683496479
362,kavali,14.9167,79.9833,28.61,75,30,2.42,IN,1683496479
363,gayny,60.3071,54.3241,-1.69,75,100,5.26,RU,1683496479
364,rumonge,-3.9736,29.4386,21.58,84,10,1.8,BI,1683496480
365,dunedin,-45.8742,170.5036,15.6,90,100,1.34,NZ,1683495989
366,mogok,22.9167,96.5,20.87,48,3,0.93,MM,1683496480
367,izazi,-7.2,35.7333,21.62,67,79,2.3,TZ,1683496480
368,arys,42.4252,68.795,11.56,67,0,2.27,KZ,1683496481
369,thinadhoo,0.5333,72.9333,28.27,74,34,6.69,MV,1683496255
370,neijiang,29.5835,105.0622,16.88,90,100,4.52,CN,1683496481
371,kargasok,59.0556,80.8572,12.74,51,90,4.59,RU,1683496482
372,kudahuvadhoo,2.6708,72.8944,28.32,76,99,6.44,MV,1683496482
373,beyneu,45.3167,55.2,19.47,34,41,4.78,KZ,1683496482
374,ketchikan,55.3422,-131.6461,11.26,62,100,6.17,US,1683496483
375,vestmannaeyjar,63.4427,-20.2734,8.65,96,100,8.12,IS,1683496483
376,atkinson,42.8384,-71.14699999999999,25.9,33,0,4.12,US,1683496483
377,tanggu,39.0211,117.6469,15.98,33,100,2.58,CN,1683496483
378,balaipungut,1.05,101.2833,23.27,91,100,1.01,ID,1683496484
379,constitucion,-35.3333,-72.4167,13.88,77,71,4.89,CL,1683496054
380,hambantota,6.1241,81.1185,26.19,100,40,1.54,LK,1683496484
381,muros,42.7762,-9.0603,15.38,85,70,1.28,ES,1683496485
382,baykit,61.67,96.37,2.67,100,100,1.34,RU,1683496485
383,laguna,38.421,-121.4238,21.17,51,75,4.63,US,1683496161
384,westport,41.1415,-73.3579,24.12,40,0,5.14,US,1683496341
385,rio gallegos,-51.6226,-69.2181,11.03,54,0,2.06,AR,1683496443
386,qaqortoq,60.7167,-46.0333,2.79,75,100,1.39,GL,1683496486
387,tura,25.5198,90.2201,22.91,40,11,2.03,IN,1683496486
388,pimentel,-6.8367,-79.9342,28.16,65,0,10.29,PE,1683496487
389,maiduguri,11.8464,13.1603,32.08,11,3,3.46,NG,1683496487
390,nobeoka,32.5833,131.6667,14.44,84,44,6.3,JP,1683496488
391,vao,-22.6667,167.4833,24.28,77,30,1.39,NC,1683496488
392,luanda,-8.8368,13.2343,27.0,89,40,2.57,AO,1683496488
393,coahuayana,18.7333,-103.6833,33.28,46,6,3.8,MX,1683496489
394,hay river,60.8156,-115.7999,21.98,23,20,6.69,CA,1683496489
395,marsh harbour,26.5412,-77.0636,22.76,61,0,8.98,BS,1683496489
396,oudtshoorn,-33.5907,22.2014,13.2,89,5,0.98,ZA,1683496490
397,koindu,8.4386,-10.3253,24.22,82,100,0.93,GN,1683496490
398,great yarmouth,52.6083,1.7305,14.12,91,9,0.59,GB,1683496490
399,qinhuangdao,39.9317,119.5883,14.8,35,99,2.39,CN,1683496491
400,valle de allende,26.9333,-105.4,30.77,7,92,4.01,MX,1683496491
401,ust-karsk,52.7011,118.8077,2.2,48,2,1.1,RU,1683496491
402,severodvinsk,64.5635,39.8302,-1.31,92,19,2.55,RU,1683496492
403,isangel,-19.55,169.2667,26.06,89,20,0.0,VU,1683496492
404,la ronge,55.1001,-105.2842,18.14,24,75,6.69,CA,1683496492
405,sinegorye,62.0788,150.477,0.93,72,10,1.85,RU,1683496493
406,kinsale,51.7075,-8.5306,13.65,94,75,6.69,IE,1683496493
407,ghanzi,-21.5667,21.7833,19.05,52,99,1.46,BW,1683496493
408,muborak,39.2553,65.1528,17.92,41,3,3.43,UZ,1683496493
409,bouna,9.2667,-3.0,24.62,82,92,0.7,CI,1683496494
410,ca mau,9.1769,105.15,26.65,82,95,1.62,VN,1683496494
411,narsaq,60.9167,-46.05,9.12,71,100,0.29,GL,1683496185
412,kenai,60.5544,-151.2583,9.03,57,100,4.63,US,1683496495
413,bilma,18.6853,12.9164,29.02,11,1,3.67,NE,1683496495
414,shaunavon,49.6501,-108.4181,11.88,90,100,4.55,CA,1683496495
415,gizo,-8.103,156.8419,29.11,73,75,2.63,SB,1683496495
416,vaxjo,56.8777,14.8091,7.03,54,14,2.57,SE,1683496269
417,khasan,42.4308,130.6434,9.59,60,1,1.86,RU,1683496497
418,matay,28.419,30.7792,21.54,47,0,5.83,EG,1683496159
419,faya,18.3851,42.4509,18.29,54,93,1.61,SA,1683496497
420,san quintin,30.4833,-115.95,18.66,61,1,10.73,MX,1683496497
421,jalu,29.0331,21.5482,20.4,40,99,4.58,LY,1683496167
422,nurota,40.5614,65.6886,14.7,45,2,1.49,UZ,1683496498
423,biak,-0.9131,122.8766,25.27,86,100,1.92,ID,1683496498
424,puerto carreno,6.189,-67.4859,31.99,58,20,6.17,CO,1683496499
425,gao,16.6362,1.6369999999999998,33.2,26,77,3.92,ML,1683496499
426,mao,39.8885,4.2658,17.31,94,20,5.14,ES,1683496499
427,hobyo,5.3505,48.5268,27.39,85,77,9.82,SO,1683496499
428,pangnirtung,66.1451,-65.7125,-4.38,90,30,1.19,CA,1683496500
429,urubamba,-13.3047,-72.1158,12.5,88,99,1.65,PE,1683496501
430,yabelo,4.8833,38.0833,14.57,90,36,2.28,ET,1683496501
431,ereymentau,51.6199,73.1033,15.13,28,0,3.51,KZ,1683496502
432,marienburg,54.0359,19.0266,8.35,80,9,3.04,PL,1683496502
433,pochutla,15.7432,-96.4661,33.23,53,59,3.73,MX,1683496503
434,port moresby,-9.4431,147.1797,25.68,94,40,1.54,PG,1683496503
435,eyl,7.9803,49.8164,28.84,72,95,4.51,SO,1683496503
436,ambilobe,-13.2,49.05,21.5,85,0,1.66,MG,1683496504
437,matara,5.9485,80.5353,25.53,88,100,3.8,LK,1683496504
438,bilibino,68.0546,166.4372,-5.91,84,99,0.92,RU,1683496504
439,stutterheim,-32.5708,27.424,12.36,96,100,1.45,ZA,1683496505
440,karratha,-20.7377,116.8463,24.01,38,61,6.93,AU,1683496179
441,north bend,43.4065,-124.2243,14.4,80,100,5.14,US,1683496505
442,sibolga,1.7427,98.7792,24.84,96,100,2.47,ID,1683496506
443,nadym,65.5333,72.5167,0.93,100,100,4.56,RU,1683496507
444,vega de alatorre,20.0333,-96.6333,29.53,73,58,5.75,MX,1683496507
445,shenjiamen,29.9576,122.29799999999999,14.96,87,95,7.42,CN,1683496508
446,mahajanga,-15.7167,46.3167,25.01,78,20,0.51,MG,1683496508
447,camacha,33.0833,-16.3333,17.68,77,20,7.72,PT,1683496508
448,breves,-1.6822,-50.4803,26.15,74,71,1.32,BR,1683496267
449,westerville,40.1262,-82.9291,25.87,65,100,5.14,US,1683496402
450,komsomolskoye,55.2567,47.5461,0.55,71,3,2.96,RU,1683496509
451,cap malheureux,-19.9842,57.6142,24.7,78,15,7.55,MU,1683496509
452,messina,38.1933,15.5497,19.42,61,71,0.89,IT,1683496510
453,sangmelima,2.9333,11.9833,19.1,98,100,1.11,CM,1683496510
454,hirara,24.8,125.2833,21.15,88,100,7.72,JP,1683496184
455,ashland,40.8167,-82.2665,25.54,72,99,5.14,US,1683496511
456,ngunguru,-35.6167,174.5,18.79,91,87,8.07,NZ,1683496511
457,kuruman,-27.4524,23.4325,9.44,86,27,2.67,ZA,1683496435
458,aleksandrov gay,50.147,48.5704,9.53,40,100,7.28,RU,1683496511
459,hearst,49.6835,-83.6665,17.14,47,8,4.0,CA,1683496512
460,manhush,47.0558,37.3107,9.29,82,100,7.72,UA,1683496512
461,vanavara,60.34,102.2797,1.36,100,100,0.7,RU,1683496512
462,katherine,-14.4667,132.2667,19.18,45,11,3.6,AU,1683496513
463,lancaster,40.2504,-76.2499,20.86,67,100,0.89,US,1683496155
464,bonthe,7.5264,-12.505,28.17,80,78,2.75,SL,1683496513
465,ahuimanu,21.4447,-157.8378,27.84,63,40,9.26,US,1683496513
466,pouembout,-21.1333,164.9,25.32,70,70,0.48,NC,1683496514
467,havoysund,70.9963,24.6622,4.13,100,100,4.71,NO,1683496514
468,bridgetown,13.1,-59.6167,28.27,78,40,5.66,BB,1683496324
469,chicama,-7.8447,-79.1469,24.3,67,38,4.19,PE,1683496515
470,moose factory,51.2585,-80.6094,8.0,57,0,5.66,CA,1683496515
471,kholodnyy,62.7167,147.95,-1.29,78,35,1.56,RU,1683496515
472,lubao,14.9167,120.55,27.84,82,31,1.06,PH,1683496516
473,batemans bay,-35.7167,150.1833,11.72,60,100,7.93,AU,1683496516
474,taos,36.4072,-105.5731,21.22,14,0,8.75,US,1683496516
475,saint-gaudens,43.0833,0.6667,12.23,95,63,1.87,FR,1683496516
476,patharia,23.9,79.2,29.47,34,69,1.58,IN,1683496517
477,goya,-29.14,-59.2626,16.98,82,11,2.21,AR,1683496518
478,chernyshevskiy,63.0128,112.4714,-8.13,85,74,0.43,RU,1683496518
479,seoul,37.5683,126.9778,10.69,94,0,1.03,KR,1683495963
480,okhotsk,59.3833,143.3,1.7,82,22,2.06,RU,1683496519
481,wajima,37.4,136.9,11.48,89,100,10.19,JP,1683496519
482,narkevychi,49.5172,26.6418,3.86,97,100,5.56,UA,1683496520
483,kokkola,63.8385,23.1307,4.96,67,0,4.63,FI,1683496520
484,mianyang,31.4593,104.7542,17.33,70,100,0.34,CN,1683496281
485,belaya gora,68.5333,146.4167,-6.42,93,100,8.9,RU,1683496294
486,ocosingo,17.0667,-92.25,31.57,25,25,2.61,MX,1683496286
487,adrar,20.5022,-10.0711,29.55,14,100,4.75,MR,1683496521
488,waipawa,-41.4122,175.5153,16.25,74,36,2.12,NZ,1683496522
489,sierra vista,31.5545,-110.3037,28.79,9,0,5.66,US,1683496522
490,yashkul,46.1711,45.3435,14.95,69,70,6.04,RU,1683496522
491,camana,-16.6228,-72.7111,21.11,80,99,3.94,PE,1683496523
492,sheregesh,52.9209,87.9869,7.26,73,8,1.49,RU,1683496523
493,los llanos de aridane,28.6585,-17.9182,18.86,88,40,11.32,ES,1683496269
494,azare,11.6765,10.1948,29.69,13,3,3.81,NG,1683496524
495,puri,19.8,85.85,28.29,88,0,5.28,IN,1683496524
496,ust-tsilma,65.441,52.1498,-6.21,93,100,4.38,RU,1683496525
497,hami,42.8,93.45,10.04,27,2,1.95,CN,1683496525
498,kayankulam,9.1833,76.5,26.33,84,100,2.56,IN,1683496525
499,songjianghe,42.1859,127.479,6.28,66,0,1.9,CN,1683496525
500,yulara,-25.2406,130.9889,6.64,40,0,5.09,AU,1683496526
501,aklavik,68.2191,-135.0107,0.71,87,90,3.62,CA,1683496526
502,pontianak,-0.0333,109.3333,24.99,100,100,1.54,ID,1683496526
503,lucea,18.451,-78.1736,29.92,70,43,1.62,JM,1683496527
504,samarai,-10.6167,150.6667,27.66,84,80,6.46,PG,1683496527
505,klaksvik,62.2266,-6.5889999999999995,9.51,98,99,7.9,FO,1683496176
506,stromness,58.965,-3.2960000000000003,8.26,93,100,4.92,GB,1683496527
507,ciudad guayana,8.3533,-62.6528,30.85,70,61,4.01,VE,1683496306
508,mana,5.6592,-53.7767,24.51,94,100,5.06,GF,1683496528
509,uaua,-9.8414,-39.4817,24.52,69,73,5.05,BR,1683496446
510,calbuco,-41.768,-73.1273,11.56,79,30,2.59,CL,1683496529
511,benxi,41.2886,123.765,6.18,46,0,1.14,CN,1683496529
512,vestmanna,62.1564,-7.1664,8.51,93,100,5.14,FO,1683496529
513,inongo,-1.95,18.2667,21.92,96,98,1.87,CD,1683496529
514,sept-iles,50.2001,-66.3821,17.29,33,75,6.69,CA,1683496530
515,daru,-9.0763,143.2092,27.35,86,64,5.65,PG,1683496530
516,montepuez,-13.1256,38.9997,17.03,87,6,1.31,MZ,1683496530
517,ikwiriri,-7.9562,38.9716,21.29,96,0,0.91,TZ,1683496531
518,machinga,-15.1685,35.3,15.28,83,0,0.81,MW,1683496531
519,kamenka,51.3223,42.7678,3.24,67,78,4.35,RU,1683496531
520,juba,4.8517,31.5825,24.62,69,39,0.79,SS,1683496532
521,calvinia,-31.4707,19.776,12.62,42,0,2.13,ZA,1683496532
522,mitsamiouli,-11.3847,43.2844,26.99,73,6,2.76,KM,1683496532
523,kribi,2.95,9.9167,24.32,89,100,0.86,CM,1683496532
524,vyartsilya,62.1764,30.693,2.7,74,71,2.17,RU,1683496533
525,pemangkat,1.1667,108.9667,26.4,88,100,3.21,ID,1683496533
526,villa bruzual,9.3328,-69.1208,33.43,40,93,1.17,VE,1683496533
527,kentau,43.5206,68.5094,15.49,23,0,4.35,KZ,1683496534
528,oksfjord,70.2396,22.3479,5.1,93,100,4.2,NO,1683496534
529,tsumeb,-19.2333,17.7167,19.32,45,24,3.41,,1683496534
530,leirvik,59.7798,5.5005,9.24,66,46,3.45,NO,1683496534
531,jinchang,38.4953,102.1739,9.94,70,100,1.55,CN,1683496535
532,djambala,-2.5447,14.7533,21.9,85,64,0.86,CG,1683496408
533,tarakan,3.3,117.6333,25.72,89,40,2.06,ID,1683496535
534,samana,19.2056,-69.3369,31.12,70,20,2.06,DO,1683496535
535,zharkent,44.1628,80.0,11.6,28,65,2.33,KZ,1683496536
536,cayenne,4.9333,-52.3333,25.02,94,75,2.06,GF,1683496163
537,awbari,26.5921,12.7805,26.7,17,99,3.97,LY,1683496537
538,chenzhou,25.8,113.0333,14.41,98,100,0.74,CN,1683496537
539,ponta delgada,37.7333,-25.6667,18.4,94,75,6.17,PT,1683496537
540,orlik,52.5178,99.825,0.98,84,0,0.72,RU,1683496538
541,goderich,43.7501,-81.7165,16.18,72,100,2.57,CA,1683496538
542,port hedland,-20.3167,118.5667,25.03,31,20,6.17,AU,1683496520
543,komsomolskiy,40.4272,71.7189,13.4,58,51,1.03,UZ,1683496539
544,makhachkala,42.9764,47.5024,11.99,87,100,4.75,RU,1683496323
545,key west,24.5557,-81.7826,28.33,81,75,9.26,US,1683496539
546,nalut,30.3333,10.85,28.52,15,99,6.63,LY,1683496540
